,Month,region_type,Hour,GHI,Temperature,Pressure,Dew Point,Relative Humidity,Wind Speed
131,3,north,11,630.8516129032258,19.483870967741936,768.2774193548387,13.278709677419357,62.1074193548387,1.3335483870967741
132,3,north,12,613.2774193548387,19.74645161290322,768.1096774193549,13.37096774193548,61.59,1.4483870967741928
133,3,north,13,545.8129032258065,19.407096774193555,767.8516129032258,13.451612903225806,63.16780645161288,1.512903225806451
134,3,north,14,464.458064516129,18.709677419354833,767.4580645161291,13.579999999999998,66.51619354838708,1.488387096774193
135,3,north,15,344.40645161290325,17.759999999999998,767.3806451612903,13.719999999999997,71.09103225806453,1.3561290322580644
136,3,north,16,212.4,16.594193548387096,767.7548387096774,14.044516129032264,77.92709677419352,1.025161290322581
137,3,north,17,62.92903225806452,15.235483870967748,768.0709677419355,14.83741935483871,88.87787096774193,0.6761290322580645
138,3,north,18,0.0,14.462580645161294,768.1290322580645,15.025806451612906,93.79709677419356,0.5503225806451616
139,3,north,19,0.0,13.89806451612903,768.3032258064516,14.794838709677421,95.52470967741934,0.5819354838709678
140,3,north,20,0.0,13.523870967741932,768.3870967741935,14.569032258064512,96.62645161290321,0.6051612903225805
141,3,north,21,0.0,13.143225806451612,768.4129032258064,14.343225806451617,97.18516129032258,0.6083870967741937
142,3,north,22,0.0,12.825806451612904,768.3935483870968,14.051612903225806,97.52167741935484,0.5987096774193548
143,3,north,23,0.0,12.580000000000002,768.2967741935483,13.80580645161291,97.50232258064516,0.5780645161290322
144,4,city,0,0.0,12.755333333333331,778.02,13.608666666666664,98.86066666666663,0.7013333333333334
145,4,city,1,0.0,12.479333333333335,777.9733333333334,13.326,98.65940000000002,0.6959999999999998
146,4,city,2,0.0,12.260000000000002,777.94,13.040000000000001,98.62499999999997,0.6993333333333333
147,4,city,3,0.0,12.121333333333336,777.9666666666667,12.81466666666667,98.24133333333334,0.6999999999999998
148,4,city,4,0.0,11.999333333333334,778.04,12.619333333333334,97.95453333333337,0.7053333333333338
149,4,city,5,0.0,12.102666666666664,778.1266666666667,12.522666666666664,96.83006666666664,0.8099999999999997
150,4,city,6,63.71333333333333,13.452,778.2333333333333,13.27,93.44440000000002,1.174666666666667
151,4,city,7,224.80666666666667,15.222666666666676,778.34,13.822000000000005,86.52579999999998,1.5119999999999998
152,4,city,8,384.8,16.84933333333333,778.4,13.862666666666668,78.82859999999998,1.5539999999999996
153,4,city,9,481.76,18.027333333333335,778.3666666666667,13.881333333333332,72.88199999999998,1.508
154,4,city,10,500.84,18.964,778.28,14.069333333333331,69.49293333333333,1.4879999999999993
155,4,city,11,533.8933333333333,19.58666666666666,778.1666666666666,14.234,67.81459999999998,1.478
156,4,city,12,525.8666666666667,19.635333333333346,778.0333333333333,14.361333333333338,68.39173333333336,1.4526666666666679
157,4,city,13,513.04,19.22200000000001,777.9,14.542666666666662,70.85313333333335,1.3866666666666667
158,4,city,14,429.23333333333335,18.558666666666667,777.8333333333334,14.655999999999997,74.38239999999999,1.2646666666666666
159,4,city,15,337.82,17.683333333333334,777.8,14.810000000000002,79.25913333333332,1.06
160,4,city,16,200.5,16.684666666666665,777.8666666666667,15.074666666666666,85.6654,0.7759999999999998
161,4,city,17,54.446666666666665,15.501333333333339,777.9133333333333,15.461333333333338,94.11233333333332,0.5053333333333333
162,4,city,18,0.0,14.845333333333338,778.0066666666667,15.392000000000007,97.306,0.4253333333333331
163,4,city,19,0.0,14.439333333333334,778.16,15.066000000000004,97.87226666666666,0.5106666666666665
164,4,city,20,0.0,14.045999999999998,778.2466666666667,14.812666666666665,98.51100000000001,0.614
165,4,city,21,0.0,13.703999999999999,778.28,14.524,98.69606666666668,0.6833333333333332
166,4,city,22,0.0,13.336000000000002,778.26,14.236000000000004,98.91700000000002,0.7053333333333334
167,4,city,23,0.0,13.040666666666665,778.18,13.894,98.71406666666665,0.7020000000000002
168,4,north,0,0.0,12.06333333333334,768.3933333333333,13.396666666666674,98.23173333333335,0.5239999999999999
169,4,north,1,0.0,11.816000000000003,768.34,13.109333333333336,98.09806666666667,0.5393333333333332
170,4,north,2,0.0,11.589999999999998,768.2866666666666,12.816666666666665,97.54493333333333,0.5613333333333337
171,4,north,3,0.0,11.362000000000002,768.3266666666667,12.595333333333334,97.28186666666664,0.5873333333333333
172,4,north,4,0.0,11.19333333333333,768.4066666666666,12.399999999999997,97.03073333333333,0.6046666666666667
173,4,north,5,0.0,11.303999999999993,768.48,12.33066666666666,95.75586666666668,0.7133333333333334
174,4,north,6,63.57333333333333,12.677999999999997,768.6266666666667,13.017999999999997,92.33493333333332,1.0166666666666664
175,4,north,7,230.88,14.501333333333335,768.6866666666666,13.575333333333331,85.46033333333338,1.2659999999999991
176,4,north,8,403.84,16.168000000000003,768.7533333333333,13.702666666666664,77.83400000000003,1.25
177,4,north,9,508.3933333333333,17.398666666666664,768.7133333333334,13.66,72.02166666666665,1.186666666666667
178,4,north,10,526.2866666666666,18.35599999999999,768.66,13.827333333333332,68.60473333333336,1.1759999999999995
179,4,north,11,515.46,18.95800000000001,768.5266666666666,14.024,66.87833333333337,1.2353333333333336
180,4,north,12,533.9533333333334,19.052666666666664,768.3733333333333,14.152666666666667,67.61286666666668,1.2979999999999996
181,4,north,13,520.8866666666667,18.602666666666675,768.2533333333333,14.280666666666669,69.62106666666669,1.318000000000001
182,4,north,14,447.47333333333336,17.916666666666664,768.1466666666666,14.387333333333327,73.33826666666664,1.2540000000000004
183,4,north,15,338.79333333333335,17.035333333333337,768.1466666666666,14.61333333333333,78.0071333333333,1.0859999999999996
184,4,north,16,198.17333333333335,15.982666666666674,768.1866666666666,14.838000000000008,84.2191333333333,0.8073333333333336
185,4,north,17,52.38666666666666,14.828000000000005,768.28,15.194666666666672,92.54353333333334,0.5126666666666665
186,4,north,18,0.0,14.196666666666669,768.3266666666667,15.170000000000005,96.25413333333333,0.38533333333333314
187,4,north,19,0.0,13.718666666666667,768.5133333333333,14.872000000000002,96.87559999999999,0.4066666666666665
188,4,north,20,0.0,13.356000000000002,768.6133333333333,14.58933333333333,97.63193333333334,0.4633333333333333
189,4,north,21,0.0,12.984000000000002,768.66,14.297333333333333,97.95760000000001,0.5046666666666668
190,4,north,22,0.0,12.690666666666667,768.6333333333333,14.010666666666669,98.00793333333336,0.5113333333333333
191,4,north,23,0.0,12.344666666666663,768.5466666666666,13.691333333333333,97.96646666666666,0.5006666666666665
192,5,city,0,0.0,12.492903225806451,778.141935483871,13.338064516129032,98.48335483870966,0.6496774193548389
193,5,city,1,0.0,12.285161290322584,778.0645161290323,13.001290322580648,98.23845161290322,0.6361290322580647
